iter	Logloss
630	0.3311084916
631	0.3310948644
632	0.3310827377
633	0.3309759944
634	0.3308442242
635	0.3306934895
636	0.3306295407
637	0.3305744772
638	0.3305083705
639	0.3304222547
640	0.3301506756
641	0.3300451312
642	0.3299879524
643	0.3299201352
644	0.3298501843
645	0.3297052176
646	0.3296465976
647	0.3294626476
648	0.3293751008
649	0.329276071
650	0.3290390465
651	0.3289402886
652	0.3288518119
653	0.3287813602
654	0.3285493135
655	0.3283303764
656	0.3281932244
657	0.328073794
658	0.3279210904
659	0.3277471623
660	0.327635769
661	0.3275459005
662	0.3274370843
663	0.3273722302
664	0.3273149583
665	0.3272235087
666	0.3271770927
667	0.327137138
668	0.3270368949
669	0.326983133
670	0.3268930937
671	0.3268074986
672	0.326740397
673	0.3265401939
674	0.3265043593
675	0.3264603127
676	0.326411923
677	0.3263199792
678	0.3261925425
679	0.3261101358
680	0.3259943152
681	0.3259756539
682	0.3258380827
683	0.3256426302
684	0.3255579593
685	0.3254662213
686	0.3254077654
687	0.3252865666
688	0.3252098042
689	0.3251777213
690	0.3251232226
691	0.3251001141
692	0.325014791
693	0.3249942384
694	0.3249322354
695	0.3248839889
696	0.3246126121
697	0.3245539656
698	0.3245288548
699	0.3244248454
700	0.3244017525
701	0.3243402529
702	0.3242471253
703	0.3242019608
704	0.3240579209
705	0.3239841031
706	0.323950719
707	0.3238861313
708	0.3238269772
709	0.3236568224
710	0.323573125
711	0.3235048469
712	0.323367744
713	0.3233070978
714	0.3232526938
715	0.3232062206
716	0.3230168565
717	0.3229001511
718	0.3227716214
719	0.3224947654
720	0.3223602365
721	0.3221710726
722	0.3220271308
723	0.3219153239
724	0.3218107449
725	0.321707121
726	0.3216147755
727	0.3215321432
728	0.3213866912
729	0.3213280154
730	0.3212419053
731	0.3210924086
732	0.3209607113
733	0.3209121702
734	0.3209002315
735	0.3208330906
736	0.3208037463
737	0.3207235415
738	0.3206577995
739	0.3205323724
740	0.3203525229
741	0.320258837
742	0.3201512819
743	0.3199760747
744	0.3198978603
745	0.319814003
746	0.3197821441
747	0.3196675294
748	0.3195920112
749	0.3194640728
750	0.3194405803
751	0.3193967574
752	0.3192734519
753	0.3191673657
754	0.3191427568
755	0.3190213163
756	0.3188983867
757	0.3187557232
758	0.3187160348
759	0.3186348438
760	0.3185300653
761	0.3184296923
762	0.3182321763
763	0.3181835347
764	0.3181402024
765	0.3180282279
766	0.3179955488
767	0.3179123303
768	0.317802848
769	0.3176174316
770	0.3174354476
771	0.3173678392
772	0.3172767708
773	0.3171523403
774	0.3171311061
775	0.3170682454
776	0.3169692644
777	0.3168750828
778	0.3168463577
779	0.3167480144
780	0.3166705396
781	0.316519053
782	0.3163608539
783	0.3163294711
784	0.3161881528
785	0.3161559873
786	0.3161224785
787	0.316010463
788	0.3159154718
789	0.3158664917
790	0.3157537009
791	0.3157098426
792	0.3156084789
793	0.3154429517
794	0.3153661512
795	0.3153465029
796	0.3153088906
797	0.3151899563
798	0.3151290981
799	0.3150512471
800	0.3149188263
801	0.3148938513
802	0.314835373
803	0.314666355
804	0.314532229
805	0.3144876079
806	0.3144207919
807	0.3142886736
808	0.3141077097
809	0.3138819097
810	0.3138337146
811	0.3137582442
812	0.3137286939
813	0.3136456664
814	0.3135134757
815	0.3133780215
816	0.3131508331
817	0.3130670936
818	0.3130044467
819	0.3129515725
820	0.312829998
821	0.3127401364
822	0.3127073851
823	0.3126283318
824	0.3125981293
825	0.3124910487
826	0.3124171318
827	0.3123268071
828	0.3122770785
829	0.3121839715
830	0.3121788825
831	0.3120936288
832	0.3120748513
833	0.3119793135
834	0.3117978064
835	0.3116845254
836	0.3116504526
837	0.3115072286
838	0.3114796999
839	0.3113223279
840	0.3113021543
841	0.3112505058
842	0.3111152272
843	0.3110238373
844	0.3108991986
845	0.3108096818
846	0.310746395
847	0.3105986404
848	0.3104619388
849	0.3102879253
850	0.3101846871
851	0.3100535815
852	0.3099956418
853	0.3099559701
854	0.3097578616
855	0.309681424
856	0.309512013
857	0.3093393533
858	0.3092425577
859	0.3090681191
860	0.3089090496
861	0.3088251312
862	0.3087960651
863	0.3087379902
864	0.3086933648
865	0.3085991979
866	0.3083772734
867	0.3083150382
868	0.3082262059
869	0.3081472985
870	0.308112718
871	0.3079582608
872	0.3078543697
873	0.3076966618
874	0.307593222
875	0.307435887
876	0.3073905349
877	0.3073518883
878	0.3073332773
879	0.3073297275
880	0.307246416
881	0.307195179
882	0.3070716346
883	0.3069517423
884	0.3068916128
885	0.3067573851
886	0.3066331292
887	0.3065803015
888	0.3065451864
889	0.3063443082
890	0.306315381
891	0.3062571383
892	0.3062184211
893	0.3061467325
894	0.306078441
895	0.3060504805
896	0.3060392145
897	0.3058594575
898	0.3057103102
899	0.3057070387
900	0.3056210296
901	0.3055455265
902	0.3055060893
903	0.3054928105
904	0.3054358916
905	0.3054025666
906	0.3053463768
907	0.3053245174
908	0.3051618534
909	0.3050657359
910	0.3049477024
911	0.3048382921
912	0.304715686
913	0.3046161458
914	0.304452789
915	0.3043121243
916	0.3041891525
917	0.3040801459
918	0.3040573865
919	0.3038842935
920	0.3037710869
921	0.3036992998
922	0.3036244833
923	0.3035083527
924	0.3033083324
925	0.30329342
926	0.3031763422
927	0.3031339699
928	0.3029802539
929	0.3028664932
930	0.3027831251
931	0.3027584732
932	0.3027206256
933	0.302564325
934	0.3023962644
935	0.302221198
936	0.3021801124
937	0.3020296637
938	0.3019712557
939	0.3018747741
940	0.3017977916
941	0.301652859
942	0.301636124
943	0.3016095798
944	0.3015297489
945	0.3014530989
946	0.3012282948
947	0.3010697399
948	0.3008699755
949	0.300792331
950	0.3007209558
951	0.3006473436
952	0.3006184256
953	0.300564942
954	0.3004918067
955	0.3003375642
956	0.3002659343
957	0.3001164515
958	0.2999875357
959	0.2998702541
960	0.2997777631
961	0.2997682949
962	0.2996239151
963	0.2995645647
964	0.2994506609
965	0.2992972859
966	0.2989958995
967	0.2988773872
968	0.2988527707
969	0.2987689585
970	0.2986162369
971	0.2985867679
972	0.2984826247
973	0.2983637233
974	0.2981874037
975	0.2981737987
976	0.2981411844
977	0.298123353
978	0.2979715868
979	0.2978781196
980	0.29780383
981	0.2977040456
982	0.2976338249
983	0.2975880338
984	0.2974930676
985	0.2974724237
986	0.2973753217
987	0.2973152821
988	0.2972380891
989	0.297130741
990	0.2969896438
991	0.2968446582
992	0.2967857264
993	0.2966600416
994	0.2966122665
995	0.296523582
996	0.2963842893
997	0.2962687148
998	0.2962552725
999	0.2961842574
