iter	Logloss
0	0.6736643316
1	0.656079096
2	0.6398252054
3	0.624161195
4	0.6100053366
5	0.5970939012
6	0.5838212854
7	0.5715705356
8	0.5602307942
9	0.5511321536
10	0.5415244744
11	0.5331274779
12	0.5251669287
13	0.5181369219
14	0.5121443442
15	0.5059540249
16	0.4997001501
17	0.4942333593
18	0.4894478295
19	0.4865729841
20	0.4816093186
21	0.4778646676
22	0.4742555535
23	0.4707895891
24	0.4669507204
25	0.464417219
26	0.4615137833
27	0.4583650006
28	0.4560831544
29	0.4540425951
30	0.4522266079
31	0.4501497229
32	0.4479510344
33	0.4460282406
34	0.4440991366
35	0.4419310234
36	0.4406490362
37	0.4390534375
38	0.4380613364
39	0.4363447222
40	0.4349570343
41	0.4333361769
42	0.4318400025
43	0.4311558278
44	0.4305159681
45	0.4294366881
46	0.4285165842
47	0.4272375832
48	0.4259261678
49	0.4247137126
50	0.4242418742
51	0.4234864109
52	0.4228332985
53	0.4218824248
54	0.4211713371
55	0.4205377224
56	0.4200904589
57	0.4196270808
58	0.4189390505
59	0.4182829484
60	0.4180014333
61	0.4174941388
62	0.4166803581
63	0.4160372289
64	0.4151671068
65	0.4146669738
66	0.414052651
67	0.4133683174
68	0.4131479206
69	0.4123739696
70	0.4118477674
71	0.4114643828
72	0.4110723415
73	0.4108748451
74	0.4103622188
75	0.410115826
76	0.4096782046
77	0.4092277925
78	0.4086288346
79	0.4080893647
80	0.4078864699
81	0.407486114
82	0.4073202347
83	0.4071308312
84	0.4067030181
85	0.406646394
86	0.4062891749
87	0.4058259183
88	0.4054398992
89	0.4053521163
90	0.4048071683
91	0.4045141156
92	0.4040344425
93	0.4039278296
94	0.4038990484
95	0.4035224362
96	0.4033523104
97	0.4032505574
98	0.4030611404
99	0.4030101662
100	0.4026745195
101	0.4025810426
102	0.4025332963
103	0.4023219419
104	0.4019035384
105	0.4016163647
106	0.4015520708
107	0.4012944052
108	0.4012131279
109	0.4008145419
110	0.400579879
111	0.400579147
112	0.400161193
113	0.4001337702
114	0.400027972
115	0.3997893597
116	0.3994803408
117	0.399446884
118	0.3992279354
119	0.3992071525
120	0.3990495921
121	0.398874026
122	0.3985387155
123	0.398261251
124	0.3981794321
125	0.3981268104
126	0.3978325256
127	0.3975502331
128	0.3972417609
129	0.3971355461
130	0.3971299927
131	0.3969152869
132	0.3968721105
133	0.3967682654
134	0.3963668221
135	0.3963432223
136	0.3963182225
137	0.3961803224
138	0.3961139514
139	0.3960119168
140	0.3959759895
141	0.3955817228
142	0.3954287036
143	0.3951711439
144	0.3950322071
145	0.3950083628
146	0.3949857987
147	0.3948945364
148	0.3948479763
149	0.3946099034
150	0.39442402
151	0.39440583
152	0.3942562933
153	0.3942202794
154	0.3939319551
155	0.3938455124
156	0.3935913778
157	0.3934214893
158	0.3933894036
159	0.3931874676
160	0.3931453154
161	0.3930491103
162	0.393003772
163	0.3929204427
164	0.3929111934
165	0.3926754302
166	0.3922672532
167	0.3922088202
168	0.3919788053
169	0.3918220204
170	0.3916054432
171	0.3915566647
172	0.3913257113
173	0.3911539671
174	0.3909451574
175	0.390913846
176	0.3908355881
177	0.3907606513
178	0.3905767354
179	0.3904712673
180	0.3904338185
181	0.3902274298
182	0.3901242151
183	0.3900889981
184	0.3899410256
185	0.3898490656
186	0.3898280447
187	0.3897727913
188	0.3896961045
189	0.3895576658
190	0.3892375397
191	0.3892183453
192	0.3890468852
193	0.3889700969
194	0.3888841489
195	0.3887893891
196	0.388676557
197	0.3885980475
198	0.3885127413
199	0.3884415411
200	0.3884411841
201	0.3883299349
202	0.3881045657
203	0.3880506935
204	0.3878610683
205	0.3878610515
206	0.3876527344
207	0.3875599658
208	0.387461724
209	0.3873514627
210	0.3872427316
211	0.3871317842
212	0.3868531116
213	0.3867470301
214	0.3866721415
215	0.386482672
216	0.3861707116
217	0.3861706227
218	0.3861705764
219	0.3861492303
220	0.3861234744
221	0.386088826
222	0.3859863499
223	0.3858766803
224	0.385826569
225	0.3857379503
226	0.3856347008
227	0.3855845009
228	0.385504011
229	0.3852785263
230	0.3852228032
231	0.3851106888
232	0.3850006061
