iter	Passed	Remaining
501	19363	19209
502	19397	19166
503	19428	19119
504	19460	19075
505	19490	19028
506	19522	18983
507	19559	18943
508	19590	18897
509	19621	18851
510	19656	18810
511	19690	18767
512	19721	18721
513	19753	18677
514	19788	18635
515	19819	18590
516	19853	18547
517	19887	18505
518	19925	18466
519	19966	18430
520	20013	18400
521	20052	18362
522	20083	18317
523	20112	18270
524	20140	18222
525	20168	18174
526	20200	18130
527	20228	18082
528	20264	18042
529	20295	17997
530	20324	17951
531	20355	17906
532	20386	17862
533	20415	17815
534	20445	17770
535	20474	17723
536	20503	17677
537	20533	17633
538	20573	17595
539	20606	17553
540	20636	17508
541	20666	17463
542	20698	17420
543	20732	17378
544	20768	17339
545	20804	17299
546	20838	17257
547	20869	17213
548	20898	17168
549	20929	17124
550	20957	17078
551	20987	17033
552	21019	16990
553	21048	16944
554	21077	16900
555	21108	16856
556	21138	16812
557	21168	16767
558	21197	16722
559	21227	16679
560	21258	16635
561	21298	16599
562	21335	16560
563	21377	16526
564	21414	16487
565	21445	16444
566	21475	16400
567	21512	16361
568	21545	16319
569	21575	16276
570	21608	16234
571	21642	16193
572	21670	16148
573	21702	16106
574	21734	16064
575	21767	16023
576	21803	15984
577	21838	15944
578	21869	15901
579	21898	15857
580	21928	15814
581	21959	15771
582	21989	15728
583	22019	15684
584	22063	15652
585	22093	15609
586	22124	15566
587	22154	15523
588	22185	15480
589	22215	15438
590	22249	15397
591	22280	15355
592	22310	15312
593	22340	15269
594	22370	15226
595	22398	15182
596	22428	15140
597	22455	15095
598	22484	15051
599	22513	15008
600	22544	14966
601	22575	14925
602	22610	14886
603	22640	14843
604	22671	14801
605	22700	14759
606	22731	14717
607	22759	14674
608	22789	14631
609	22818	14588
610	22848	14546
611	22882	14507
612	22915	14467
613	22953	14430
614	23010	14405
615	23051	14369
616	23084	14329
617	23118	14290
618	23149	14248
619	23178	14206
620	23210	14165
621	23247	14128
622	23279	14087
623	23312	14047
624	23347	14008
625	23378	13967
626	23409	13926
627	23440	13885
628	23470	13843
629	23505	13804
630	23551	13772
631	23609	13747
632	23646	13709
633	23675	13667
634	23703	13624
635	23732	13582
636	23763	13541
637	23796	13502
638	23833	13464
639	23867	13425
640	23902	13386
641	23935	13347
642	23967	13306
643	23996	13265
644	24026	13224
645	24056	13182
646	24086	13141
647	24116	13100
648	24145	13058
649	24174	13016
650	24202	12974
651	24233	12934
652	24262	12893
653	24292	12851
654	24319	12809
655	24349	12768
656	24379	12727
657	24410	12687
658	24439	12646
659	24468	12605
660	24499	12564
661	24531	12525
662	24570	12489
663	24605	12450
664	24642	12413
665	24677	12375
666	24706	12334
667	24735	12293
668	24764	12252
669	24793	12211
670	24823	12171
671	24852	12130
672	24881	12089
673	24910	12048
674	24942	12009
675	24972	11968
676	25001	11928
677	25031	11888
678	25062	11848
679	25089	11806
680	25118	11766
681	25146	11725
682	25174	11684
683	25203	11643
684	25234	11604
685	25263	11563
686	25291	11522
687	25320	11482
688	25349	11442
689	25378	11402
690	25409	11362
691	25442	11323
692	25476	11286
693	25511	11248
694	25548	11211
695	25582	11173
696	25616	11136
697	25648	11097
698	25681	11058
699	25713	11020
700	25742	10979
701	25775	10941
702	25815	10906
703	25854	10870
704	25886	10831
705	25916	10792
706	25946	10752
707	25976	10713
708	26007	10674
709	26038	10635
710	26066	10595
711	26095	10555
712	26124	10515
713	26152	10475
714	26183	10436
715	26213	10397
716	26242	10357
717	26270	10317
718	26300	10278
719	26330	10239
720	26359	10200
721	26388	10160
722	26418	10121
723	26445	10081
724	26474	10042
725	26504	10003
726	26538	9965
727	26570	9927
728	26601	9889
729	26631	9849
730	26659	9810
731	26688	9771
732	26719	9732
733	26748	9693
734	26777	9654
735	26807	9615
736	26835	9576
737	26864	9537
738	26892	9498
739	26923	9459
740	26952	9420
741	26983	9382
742	27013	9343
743	27043	9305
744	27073	9266
745	27104	9228
746	27134	9190
747	27164	9151
748	27193	9112
749	27223	9074
750	27252	9035
751	27282	8997
752	27311	8958
753	27341	8920
754	27369	8881
755	27398	8842
756	27428	8804
757	27457	8766
758	27486	8727
759	27519	8690
760	27554	8653
761	27581	8614
762	27612	8577
763	27643	8539
764	27674	8501
765	27702	8462
766	27745	8428
767	27780	8391
768	27820	8357
769	27863	8322
770	27897	8285
771	27926	8247
772	27960	8211
773	27990	8172
774	28023	8135
775	28066	8101
776	28112	8068
777	28151	8033
778	28185	7996
779	28218	7959
780	28252	7922
781	28293	7887
782	28331	7851
783	28372	7816
784	28413	7782
785	28457	7748
786	28497	7712
787	28529	7675
788	28562	7638
789	28597	7601
790	28626	7563
791	28657	7526
792	28687	7488
793	28718	7450
794	28748	7413
795	28776	7374
796	28806	7337
797	28836	7299
798	28863	7260
799	28893	7223
800	28921	7185
801	28950	7147
802	28977	7109
803	29007	7071
804	29035	7033
805	29063	6995
806	29094	6958
807	29123	6920
808	29152	6882
809	29182	6845
810	29213	6808
811	29242	6770
812	29272	6733
813	29314	6698
814	29344	6661
815	29373	6623
816	29402	6585
817	29431	6548
818	29459	6510
819	29486	6472
820	29531	6438
821	29580	6405
822	29622	6370
823	29725	6349
824	29778	6316
825	29812	6280
826	29847	6243
827	29885	6208
828	29921	6171
829	29954	6135
830	29992	6099
831	30025	6062
832	30056	6025
833	30087	5988
834	30117	5951
835	30150	5914
836	30184	5878
837	30214	5840
838	30246	5804
839	30294	5770
840	30331	5734
841	30365	5698
842	30400	5661
843	30433	5625
844	30469	5589
845	30504	5552
846	30541	5516
847	30580	5481
848	30610	5444
849	30638	5406
850	30668	5369
851	30698	5332
852	30725	5295
853	30756	5258
854	30785	5220
855	30818	5184
856	30846	5147
857	30874	5109
858	30904	5072
859	30932	5035
860	30960	4998
861	31007	4964
862	31036	4927
863	31068	4890
864	31098	4853
865	31128	4816
866	31158	4779
867	31190	4743
868	31223	4706
869	31256	4670
870	31287	4633
871	31318	4597
872	31348	4560
873	31376	4523
874	31405	4486
875	31436	4449
876	31466	4413
877	31496	4376
878	31534	4340
879	31566	4304
880	31598	4268
881	31632	4231
882	31661	4195
883	31691	4158
884	31722	4122
885	31752	4085
886	31779	4048
887	31812	4012
888	31842	3975
889	31872	3939
890	31900	3902
891	31929	3865
892	31959	3829
893	31990	3793
894	32019	3756
895	32053	3720
896	32084	3684
897	32119	3648
898	32151	3612
899	32182	3575
900	32212	3539
901	32245	3503
902	32274	3466
903	32301	3430
904	32334	3394
905	32363	3357
906	32392	3321
907	32420	3284
908	32453	3248
909	32486	3212
910	32534	3178
911	32581	3143
912	32618	3108
913	32660	3073
914	32700	3037
915	32734	3001
916	32762	2965
917	32791	2929
918	32820	2892
919	32849	2856
920	32877	2820
921	32905	2783
922	32934	2747
923	32963	2711
924	32991	2674
925	33020	2638
926	33052	2602
927	33080	2566
928	33109	2530
929	33137	2494
930	33168	2458
931	33202	2422
932	33236	2386
933	33269	2350
934	33305	2315
935	33336	2279
936	33369	2243
937	33406	2208
938	33441	2172
939	33477	2136
940	33512	2101
941	33543	2065
942	33577	2029
943	33612	1993
944	33647	1958
945	33686	1922
946	33720	1887
947	33752	1851
948	33783	1815
949	33812	1779
950	33848	1744
951	33885	1708
952	33919	1672
953	33952	1637
954	33987	1601
955	34016	1565
956	34047	1529
957	34076	1493
958	34111	1458
959	34140	1422
960	34171	1386
961	34205	1351
962	34236	1315
963	34274	1279
964	34319	1244
965	34359	1209
966	34393	1173
967	34424	1138
968	34456	1102
969	34485	1066
970	34520	1030
971	34549	995
972	34580	959
973	34608	923
974	34638	888
975	34668	852
976	34699	816
977	34732	781
978	34772	745
979	34823	710
980	34859	675
981	34894	639
982	34926	604
983	34956	568
984	34985	532
985	35017	497
986	35047	461
987	35076	426
988	35106	390
989	35135	354
990	35162	319
991	35191	283
992	35219	248
993	35247	212
994	35280	177
995	35320	141
996	35360	106
997	35404	70
998	35440	35
999	35473	0
