iter	Logloss
166	0.3925291577
167	0.392516609
168	0.3924744258
169	0.392318814
170	0.3921435351
171	0.392036807
172	0.3919469555
173	0.3919469533
174	0.3918169466
175	0.3917898409
176	0.3916813392
177	0.3916006699
178	0.3915629279
179	0.391552994
180	0.3915416768
181	0.3914867275
182	0.3914867013
183	0.3914634661
184	0.3913150936
185	0.3912423608
186	0.391151347
187	0.3909469468
188	0.3908314961
189	0.3905780808
190	0.3903983217
191	0.3903502731
192	0.3903490158
193	0.390214974
194	0.390212064
195	0.3902120611
196	0.3901071264
197	0.3899818776
198	0.3896707088
199	0.3895432436
200	0.3894786041
201	0.3894768883
202	0.3892053832
203	0.3891755993
204	0.3890641788
205	0.3889199469
206	0.3887715272
207	0.3886787964
208	0.3884163511
209	0.3882334998
210	0.3882154068
211	0.3881527301
212	0.3879779742
213	0.3879779433
214	0.3879779216
215	0.3876675381
216	0.3875740333
217	0.3875740274
218	0.3874959877
219	0.3874144577
220	0.3874086532
221	0.3873246212
222	0.3872313645
223	0.3872178026
224	0.3872111477
225	0.3870339958
226	0.3869142849
227	0.3869140628
228	0.3868738595
229	0.386746559
230	0.3866037567
231	0.3865132541
232	0.3865083132
233	0.3863039181
234	0.386001998
235	0.3859137971
236	0.3857787788
237	0.3857278159
238	0.3855636649
239	0.3853771775
240	0.3853285804
241	0.3852334461
242	0.385144845
243	0.3851448447
244	0.3850801875
245	0.3848654545
246	0.3848030344
247	0.3847617147
248	0.3846361579
249	0.3845278575
250	0.3844757135
251	0.3843795581
252	0.3843795472
253	0.3843746101
254	0.3842733037
255	0.3842367848
256	0.3842145348
257	0.3841479103
258	0.3839837067
259	0.3838832532
260	0.3837788057
261	0.3836617921
262	0.3835642633
263	0.3834870027
264	0.3831953422
265	0.3829181253
266	0.3828374471
267	0.3827807672
268	0.3827101011
269	0.3825621957
270	0.382548048
271	0.3825461538
272	0.3824000967
273	0.3823427263
274	0.382083071
275	0.3820830313
276	0.3820043951
277	0.3818285237
278	0.3817316787
279	0.381627882
280	0.3814745815
281	0.3814514138
282	0.3814425356
283	0.3814306324
284	0.3813681344
285	0.3809853018
286	0.3809178005
287	0.3807900039
288	0.3805856022
289	0.3804655012
290	0.3804347491
291	0.3803181052
292	0.3802505053
293	0.3801165805
294	0.37987432
295	0.3798348372
296	0.3798055552
297	0.3795575791
298	0.379532812
299	0.3795114128
300	0.3794265977
301	0.3792355894
302	0.3791561594
303	0.3790095812
304	0.379004809
305	0.3789991208
306	0.378808357
307	0.3786812185
308	0.378546708
309	0.3784590325
310	0.3784503082
311	0.378328443
312	0.378324983
313	0.3780763799
314	0.3779712103
315	0.3778427971
316	0.377626079
317	0.3773976858
318	0.3771442909
319	0.3769114228
320	0.3766033582
321	0.376481557
322	0.3762591234
323	0.3760933237
324	0.3760871216
325	0.3759051861
326	0.3756282197
327	0.3753661374
328	0.375271198
329	0.3752672782
330	0.3750571457
331	0.3747953847
332	0.3745701058
333	0.3744154974
334	0.3743825333
335	0.3743350934
336	0.3742594676
337	0.3742482025
338	0.3740972336
339	0.3740924843
340	0.373899817
341	0.3738282235
342	0.3734801431
343	0.3734564673
344	0.3732279481
345	0.3730820939
346	0.3727533656
347	0.3724272723
348	0.3722425418
349	0.372233488
350	0.3721157815
351	0.3719443645
352	0.3717146644
353	0.3717145611
354	0.3715231255
355	0.3713362957
356	0.3712016027
357	0.37106583
358	0.3710654082
359	0.3710509906
360	0.3709384002
361	0.3708536403
362	0.3708361026
363	0.3708318142
364	0.3705476512
365	0.3702764911
366	0.3701683435
367	0.3699948224
368	0.3696464158
369	0.3696411447
370	0.3696359085
371	0.3693599239
372	0.3693432112
373	0.3691449561
374	0.3688948907
375	0.3688897741
376	0.3686498415
377	0.3684214741
378	0.3682689374
379	0.3679709254
380	0.3677695542
381	0.3675793545
382	0.3672937942
383	0.3670316234
384	0.3669153935
385	0.3668989853
386	0.3668751621
387	0.3668474355
388	0.3667774068
389	0.3664849099
390	0.3664800837
391	0.3661010213
392	0.3659372089
393	0.3656676353
394	0.3654969163
395	0.3654885223
396	0.3654794999
397	0.3653606523
398	0.3653512583
399	0.3653091137
400	0.3651574671
401	0.3650801798
402	0.3648939877
403	0.3646414718
404	0.3645420203
405	0.3643150967
406	0.3641512184
407	0.364044185
408	0.3639158945
409	0.3638499901
410	0.363816346
411	0.3636860244
412	0.3635757398
413	0.3634704416
414	0.3633098862
415	0.3632351837
416	0.3628690597
417	0.362606555
418	0.3626063049
419	0.3624582834
420	0.362230778
421	0.3620528315
422	0.3619104211
423	0.3616899995
424	0.3616766103
425	0.3613923258
426	0.3613855112
427	0.361379103
428	0.3613649033
429	0.3610503716
430	0.3610020047
431	0.3608011431
432	0.3607512581
433	0.3605890274
434	0.3603788373
435	0.3603285479
436	0.3601177715
437	0.3599307947
438	0.3597809238
439	0.3597041085
440	0.3594308251
441	0.3593243639
442	0.3591495125
443	0.3589319112
444	0.3588367336
445	0.3586076592
446	0.3584196523
447	0.3582570065
448	0.358173766
449	0.3579547098
450	0.3576715785
451	0.3575320445
452	0.357526473
453	0.3575064837
454	0.3572502562
455	0.3572500837
456	0.3571767272
457	0.3571223393
458	0.357046725
459	0.3567806305
460	0.3566513054
461	0.3566057697
462	0.3562841575
463	0.3561944468
464	0.3561809215
465	0.3559173706
466	0.3557234213
467	0.3556715402
468	0.3554949263
469	0.3552478822
470	0.3550490074
471	0.3549411073
472	0.3548848636
473	0.3548720022
474	0.3547729446
475	0.3546493413
476	0.3544789951
477	0.354424581
478	0.3543814688
479	0.3543241967
480	0.3541875277
481	0.3541486222
482	0.3541361588
483	0.3541045754
484	0.3540810611
485	0.3539387961
486	0.3539352346
487	0.3537694283
488	0.3536179813
489	0.3534257224
490	0.3534229381
491	0.3533353832
492	0.3532269871
493	0.3532166607
494	0.3530426914
495	0.3529530134
496	0.3528602832
497	0.3527449148
498	0.35264735
499	0.3524762478
500	0.3523977982
501	0.3523805621
502	0.3523805267
503	0.3523805161
504	0.3522021728
505	0.3519770328
506	0.3517673402
507	0.3516785555
508	0.3515424142
509	0.3514839315
510	0.3512913734
511	0.3512065775
512	0.3511041364
513	0.3510919871
514	0.351063989
515	0.3509375727
516	0.3509367825
517	0.3509184277
518	0.3508035656
519	0.3507043787
520	0.3504576009
521	0.3503983392
522	0.3503581636
523	0.3502729317
524	0.3500385215
525	0.3500052371
526	0.3499599645
527	0.3497720349
528	0.3496933761
529	0.3494814053
530	0.3493206745
531	0.3491153073
532	0.349054887
533	0.3490462021
534	0.3490290909
535	0.3487305568
536	0.3485764763
537	0.3485664833
538	0.3485481839
539	0.3484225463
540	0.348331098
541	0.3481719581
542	0.3480605033
543	0.3478558506
544	0.3476645008
545	0.3474927167
546	0.3474148249
547	0.3473984783
548	0.3473282234
549	0.3471019312
550	0.3470175718
551	0.3469090016
552	0.3469032063
553	0.3467885297
554	0.3466042012
555	0.3464013483
556	0.3463992276
557	0.3462394066
558	0.3461291385
559	0.346113847
560	0.3460875991
561	0.3459360858
562	0.345857233
563	0.3458290776
564	0.3457903341
565	0.3457375767
566	0.3456160493
567	0.3455137487
568	0.3454703505
569	0.3453635078
570	0.3451152732
571	0.3449168321
572	0.3447885597
573	0.3446646408
574	0.3446232136
575	0.3445814467
576	0.3443494318
577	0.3442321992
578	0.344114621
579	0.3439807391
580	0.3439514351
581	0.3438587723
582	0.3438520242
583	0.3438010027
584	0.3436787889
585	0.3435313279
586	0.3433707934
587	0.3433704837
588	0.343226791
589	0.3430824048
590	0.343060669
591	0.3428962241
592	0.3427992869
593	0.3426511473
594	0.3426133372
595	0.3426011417
596	0.3424347253
597	0.3421980682
598	0.3421941365
599	0.3420768829
600	0.3418843474
601	0.3417286444
602	0.3416488409
603	0.3414904722
604	0.341294966
605	0.3411095026
606	0.3410884919
607	0.3410497863
608	0.3410418354
609	0.3409138038
610	0.3407884635
611	0.3406847623
612	0.340644528
613	0.3404200403
614	0.3403441346
615	0.3402758711
616	0.3401486029
617	0.3401469684
618	0.3400494915
619	0.339913556
620	0.3398419366
621	0.3397404006
622	0.3396850838
623	0.3396136666
624	0.3395187091
625	0.3395085862
626	0.3394471501
627	0.3393009664
628	0.3390405527
629	0.3388806561
630	0.338733675
631	0.3385819567
632	0.3385208747
633	0.3383480853
634	0.3381986496
635	0.3381838824
636	0.338094124
637	0.3379582339
638	0.3378857752
639	0.3376838966
640	0.3375632919
641	0.3373738785
642	0.3372369026
643	0.3370721579
644	0.3369502255
645	0.336931728
646	0.3368261147
647	0.3367880975
648	0.3367381363
649	0.336655462
650	0.3365256601
651	0.3363018982
652	0.3362887806
653	0.3361156891
654	0.335984527
655	0.3359234861
656	0.3359234784
657	0.3359011839
658	0.3357669798
659	0.3355957247
660	0.3354946807
661	0.3353485918
662	0.3352639365
663	0.3352528014
664	0.3352341386
665	0.3351242271
666	0.3350984937
667	0.3349711916
668	0.334897134
669	0.3347162984
670	0.334543441
671	0.334524478
672	0.334372862
673	0.3342309395
674	0.3341034164
675	0.3339843725
676	0.333878545
677	0.333782894
678	0.3336598461
679	0.3335483644
680	0.3334794657
681	0.3334567385
682	0.3333533672
683	0.3333062768
684	0.3332385084
685	0.3331744073
686	0.3330473876
687	0.3329725868
688	0.3328563738
689	0.332744214
690	0.3326551376
691	0.3325146565
692	0.3324465937
693	0.3323721593
694	0.3323631579
695	0.3321906569
696	0.3320131896
697	0.3318926455
698	0.3317309546
699	0.3316933697
700	0.3315741428
701	0.3315043988
702	0.3314066677
703	0.3313346683
704	0.3311675059
705	0.3310694014
706	0.3309993433
707	0.3309348352
708	0.3307871415
709	0.330784233
710	0.3306777445
711	0.3306131919
712	0.3304838627
713	0.330338437
714	0.3301977434
715	0.3300473846
716	0.3298716022
717	0.3297719315
718	0.3295242799
719	0.3293702344
720	0.3293300671
721	0.3292245755
722	0.3291707109
723	0.329167883
724	0.3290795903
725	0.3289249102
726	0.3288686603
727	0.3288282272
728	0.328715703
729	0.3286526248
730	0.3285323504
731	0.3284673301
732	0.3283985033
733	0.3283206874
734	0.3282784871
735	0.3281587395
736	0.328085172
737	0.3280536046
738	0.3280363757
739	0.3280027807
740	0.3279894719
741	0.3278390941
742	0.3277510454
743	0.32764041
744	0.3276396574
745	0.3275473812
746	0.3274188852
747	0.3273380084
748	0.3271957436
749	0.3271935167
750	0.3270892609
751	0.3270684
752	0.327030114
753	0.3270030186
754	0.3269473661
755	0.3268340967
756	0.3266931031
757	0.3265632567
758	0.3263989509
759	0.3261944774
760	0.3260513807
761	0.3258485612
762	0.3258463993
763	0.3257351122
764	0.3256616244
765	0.3255482918
766	0.3253822056
767	0.3253242135
768	0.3252513796
769	0.3251583235
770	0.3249554313
771	0.3247746939
772	0.3247184199
773	0.3246798895
774	0.3246798591
775	0.3245699064
776	0.3245122654
777	0.3243553187
778	0.3242642561
779	0.3240926799
780	0.3240192156
781	0.3238192018
782	0.3237113984
783	0.3236074051
784	0.3236058557
785	0.3235863781
786	0.323406672
787	0.3232205872
788	0.3231828302
789	0.3231025882
790	0.3230188011
791	0.3230170762
792	0.3229161597
793	0.3229081789
794	0.3227618928
795	0.3226921359
796	0.3225752852
797	0.3225742358
798	0.3224704091
799	0.3224037118
800	0.3224002573
801	0.3222749706
802	0.3222391121
803	0.3221683926
804	0.3221130877
805	0.32207626
806	0.3220377634
807	0.321925247
808	0.3218103587
809	0.3217319595
810	0.3215833514
811	0.3214712025
812	0.321317841
813	0.3211775723
814	0.3211754579
815	0.3211242607
816	0.32098464
817	0.3207994594
818	0.3206577449
819	0.320499414
820	0.3204972802
821	0.3203722501
822	0.3202259063
823	0.3201809824
824	0.3200222673
825	0.3199487577
826	0.3199435366
827	0.3197726867
828	0.3196152443
829	0.3195431737
830	0.3194933771
831	0.3194239197
832	0.3192616355
833	0.3192551657
834	0.3192239556
835	0.3191591617
836	0.3191321307
837	0.3191293909
838	0.3190097258
839	0.3190080814
840	0.318950712
841	0.3187774559
842	0.3186224974
843	0.3184824772
844	0.3183815059
845	0.3183442258
846	0.3180955332
847	0.318023429
848	0.3179071068
849	0.3177864658
850	0.3177499524
851	0.3177449905
852	0.3176277366
853	0.3175017432
854	0.3174514905
855	0.3173101584
856	0.3172039451
857	0.3171096483
858	0.3169607062
859	0.3169510064
860	0.3169202454
861	0.3168404143
862	0.3168337934
863	0.3166808511
864	0.316572387
865	0.3165408813
866	0.3164016727
867	0.316377093
868	0.3162860098
869	0.3162825808
870	0.3161896785
871	0.3161704964
872	0.316086816
873	0.3160505362
874	0.315985965
875	0.3158870543
876	0.3158266203
877	0.3157888791
878	0.3157104161
879	0.3155967427
880	0.3155199704
881	0.3154832472
882	0.3154027907
883	0.3153963939
884	0.3152955109
885	0.3152739561
886	0.3152459398
887	0.3151767265
888	0.3150820284
889	0.315081766
890	0.3150373424
891	0.3149806515
892	0.3149163211
893	0.3147955369
894	0.3147645904
895	0.3147420042
896	0.3147377659
897	0.3146047287
898	0.3145027232
899	0.3144919451
900	0.314427857
901	0.3143391316
902	0.3142516756
903	0.3142158298
904	0.3141145406
905	0.3139242057
906	0.31386407
907	0.3137167415
908	0.3136952933
909	0.3136640096
910	0.3135309779
911	0.3134977663
912	0.3134094616
913	0.3132810068
914	0.3132314283
915	0.3131546008
916	0.3130698272
917	0.3130058363
918	0.3128619785
919	0.3127351429
920	0.3127349096
921	0.3126038811
922	0.3125689725
923	0.3124693785
924	0.3124157589
925	0.3123799192
926	0.3122951545
927	0.3120630206
928	0.3119512899
929	0.3118182688
930	0.3117559063
931	0.3117211442
932	0.3116647162
933	0.3116062416
934	0.3115238919
935	0.3113746852
936	0.3112991139
937	0.3111750006
938	0.311162008
939	0.3110245232
940	0.310938751
941	0.3108626677
942	0.3107521077
943	0.3106998135
944	0.3105395522
945	0.3104203158
946	0.3103310655
947	0.3101192753
948	0.3100803525
949	0.3099615813
950	0.3098912771
951	0.3098899442
952	0.3098050166
953	0.3097578378
954	0.309752831
955	0.3097262522
956	0.3096632211
957	0.3096274342
958	0.3095298144
959	0.3093562909
960	0.3092282533
961	0.3091599571
962	0.3090355708
963	0.3090183312
964	0.3089525953
965	0.3089200779
966	0.3087207818
967	0.3086965088
968	0.3085777892
969	0.3085255487
970	0.3085170649
971	0.3084257835
972	0.3083851539
973	0.3083391534
974	0.308314837
975	0.3081496783
976	0.3081425559
977	0.3081119516
978	0.3080450442
979	0.3079235513
980	0.3078038509
981	0.3077613157
982	0.307745736
983	0.3076375006
984	0.3076369392
985	0.307529646
986	0.3073802024
987	0.3072781064
988	0.307241451
989	0.3071830332
990	0.3071517085
991	0.3070860028
992	0.3070450006
993	0.3069878442
994	0.3069837321
995	0.3069303702
996	0.3069275923
997	0.3069087065
998	0.3068091365
999	0.3067827137
