iter	Passed	Remaining
281	8391	21364
282	8419	21330
283	8447	21297
284	8475	21263
285	8512	21251
286	8552	21248
287	8594	21248
288	8643	21265
289	8688	21271
290	8733	21277
291	8780	21290
292	8829	21305
293	8869	21298
294	8912	21299
295	8973	21342
296	9037	21390
297	9086	21404
298	9136	21420
299	9188	21439
300	9243	21466
301	9294	21481
302	9348	21503
303	9391	21502
304	9425	21477
305	9454	21443
306	9482	21404
307	9512	21372
308	9543	21342
309	9578	21319
310	9616	21303
311	9650	21280
312	9681	21250
313	9712	21219
314	9747	21198
315	9785	21181
316	9819	21157
317	9848	21120
318	9879	21090
319	9909	21058
320	9942	21030
321	9975	21005
322	10009	20980
323	10043	20954
324	10077	20931
325	10115	20914
326	10150	20891
327	10183	20864
328	10223	20851
329	10258	20827
330	10293	20805
331	10328	20781
332	10362	20755
333	10407	20751
334	10443	20730
335	10476	20703
336	10507	20672
337	10536	20636
338	10568	20607
339	10596	20569
340	10626	20535
341	10654	20499
342	10683	20463
343	10712	20427
344	10740	20391
345	10774	20365
346	10808	20340
347	10842	20313
348	10875	20286
349	10910	20262
350	10947	20242
351	10978	20211
352	11010	20180
353	11036	20140
354	11065	20104
355	11095	20071
356	11126	20039
357	11155	20004
358	11184	19970
359	11240	19983
360	11308	20016
361	11339	19985
362	11370	19953
363	11398	19916
364	11429	19883
365	11457	19847
366	11488	19815
367	11518	19780
368	11546	19745
369	11574	19708
370	11603	19672
371	11634	19640
372	11663	19605
373	11691	19570
374	11722	19538
375	11752	19504
376	11782	19470
377	11810	19434
378	11839	19398
379	11869	19365
380	11897	19328
381	11929	19300
382	11962	19271
383	11990	19235
384	12023	19206
385	12052	19172
386	12080	19135
387	12108	19099
388	12138	19065
389	12168	19033
390	12197	18998
391	12227	18964
392	12257	18931
393	12286	18897
394	12316	18864
395	12348	18834
396	12378	18801
397	12408	18768
398	12435	18731
399	12463	18695
400	12493	18662
401	12522	18628
402	12553	18596
403	12583	18563
404	12618	18537
405	12664	18529
406	12698	18501
407	12728	18468
408	12759	18437
409	12791	18406
410	12822	18375
411	12853	18344
412	12882	18310
413	12913	18278
414	12947	18251
415	12982	18225
416	13013	18193
417	13043	18161
418	13073	18128
419	13102	18094
420	13133	18062
421	13164	18031
422	13195	17999
423	13227	17969
424	13257	17937
425	13287	17903
426	13318	17871
427	13343	17833
428	13374	17801
429	13405	17769
430	13433	17735
431	13465	17704
432	13496	17672
433	13526	17640
434	13555	17606
435	13587	17575
436	13619	17546
437	13649	17513
438	13682	17485
439	13712	17452
440	13741	17418
441	13774	17389
442	13803	17356
443	13833	17322
444	13863	17290
445	13893	17257
446	13929	17232
447	13959	17200
448	13989	17167
449	14022	17138
450	14051	17105
451	14080	17070
452	14109	17037
453	14136	17001
454	14166	16968
455	14194	16934
456	14225	16901
457	14253	16868
458	14285	16837
459	14318	16808
460	14348	16776
461	14377	16742
462	14406	16709
463	14435	16675
464	14463	16640
465	14491	16605
466	14521	16573
467	14550	16540
468	14581	16508
469	14610	16475
470	14638	16440
471	14668	16408
472	14700	16379
473	14731	16347
474	14759	16313
475	14789	16280
476	14820	16249
477	14857	16224
478	14898	16204
479	14938	16183
480	14969	16151
481	14999	16120
482	15033	16091
483	15061	16057
484	15089	16022
485	15121	15992
486	15152	15961
487	15183	15930
488	15216	15900
489	15246	15869
490	15274	15834
491	15304	15802
492	15334	15770
493	15366	15739
494	15398	15709
495	15428	15677
496	15459	15646
497	15489	15613
498	15518	15580
499	15548	15548
500	15577	15515
501	15608	15484
502	15639	15452
503	15667	15418
504	15695	15385
505	15724	15352
506	15755	15320
507	15785	15288
508	15814	15255
509	15846	15225
510	15880	15196
511	15913	15167
512	15947	15139
513	15977	15106
514	16012	15080
515	16048	15052
516	16080	15023
517	16112	14992
518	16147	14964
519	16182	14937
520	16215	14907
521	16248	14878
522	16281	14849
523	16316	14822
524	16349	14792
525	16384	14764
526	16425	14742
527	16461	14715
528	16497	14688
529	16529	14658
530	16563	14629
531	16596	14599
532	16628	14569
533	16660	14538
534	16692	14508
535	16727	14480
536	16759	14449
537	16792	14419
538	16824	14390
539	16860	14362
540	16902	14340
541	16943	14317
542	16988	14297
543	17040	14284
544	17082	14261
545	17144	14255
546	17207	14250
547	17241	14221
548	17276	14192
549	17313	14165
550	17344	14133
551	17376	14102
552	17407	14070
553	17438	14039
554	17514	14042
555	17558	14021
556	17593	13992
557	17631	13965
558	17668	13938
559	17704	13910
560	17739	13881
561	17775	13853
562	17818	13830
563	17853	13801
564	17888	13772
565	17935	13752
566	17972	13724
567	18005	13694
568	18040	13664
569	18073	13634
570	18105	13603
571	18145	13577
572	18181	13548
573	18219	13522
574	18269	13503
575	18301	13471
576	18330	13438
577	18361	13405
578	18391	13372
579	18422	13340
580	18451	13306
581	18482	13274
582	18514	13242
583	18547	13211
584	18587	13185
585	18625	13158
586	18664	13132
587	18705	13106
588	18750	13083
589	18793	13059
590	18837	13036
591	18877	13010
592	18927	12990
593	18972	12967
594	19026	12950
595	19078	12932
596	19119	12906
597	19166	12884
598	19210	12860
599	19250	12833
600	19293	12808
601	19338	12785
602	19399	12772
603	19446	12749
604	19489	12724
605	19521	12692
606	19554	12660
607	19589	12629
608	19617	12595
609	19654	12565
610	19685	12532
611	19715	12499
612	19745	12465
613	19785	12438
614	19819	12407
615	19852	12375
616	19882	12342
617	19918	12312
618	19949	12279
619	19980	12246
620	20012	12213
621	20045	12181
622	20074	12147
623	20111	12118
624	20148	12089
625	20190	12062
626	20222	12029
627	20257	11999
628	20289	11967
629	20319	11933
630	20351	11901
631	20386	11870
632	20420	11839
633	20449	11805
634	20479	11771
635	20509	11738
636	20539	11704
637	20569	11671
638	20600	11638
639	20630	11604
640	20666	11574
641	20698	11542
642	20730	11509
643	20764	11478
644	20802	11449
645	20842	11421
646	20882	11393
647	20924	11366
648	20959	11335
649	20999	11307
650	21036	11277
651	21076	11249
652	21113	11219
653	21150	11189
654	21189	11160
655	21227	11131
656	21260	11099
657	21297	11069
658	21338	11041
659	21373	11010
660	21410	10980
661	21450	10951
662	21487	10922
663	21528	10893
664	21566	10864
665	21600	10832
666	21646	10807
667	21708	10789
668	21755	10763
669	21805	10739
670	21862	10719
671	21932	10704
672	21984	10681
673	22043	10661
674	22100	10640
675	22135	10609
676	22165	10575
677	22197	10542
678	22229	10509
679	22258	10474
680	22294	10443
681	22330	10412
682	22366	10381
683	22402	10349
684	22440	10319
685	22477	10288
686	22512	10256
687	22546	10224
688	22580	10192
689	22615	10160
690	22650	10128
691	22684	10096
692	22717	10064
693	22751	10031
694	22796	10004
695	22835	9974
696	22870	9942
697	22916	9915
698	22961	9887
699	22993	9854
700	23023	9820
701	23057	9788
702	23092	9755
703	23125	9723
704	23160	9691
705	23197	9660
706	23231	9627
707	23269	9596
708	23304	9565
709	23340	9533
710	23374	9501
711	23414	9470
712	23449	9438
713	23488	9408
714	23521	9375
715	23556	9343
716	23587	9309
717	23620	9276
718	23650	9243
719	23681	9209
720	23712	9175
721	23745	9142
722	23776	9109
723	23807	9075
724	23839	9042
725	23869	9008
726	23906	8977
727	23952	8949
728	24003	8923
729	24061	8899
730	24128	8878
731	24188	8855
732	24296	8850
733	24378	8834
734	24440	8811
735	24483	8782
736	24524	8751
737	24566	8721
738	24621	8695
739	24671	8668
740	24711	8637
741	24758	8608
742	24803	8579
743	24846	8549
744	24882	8516
745	24915	8483
746	24953	8451
747	24995	8421
748	25050	8394
749	25098	8366
750	25138	8335
751	25182	8305
752	25221	8273
753	25256	8240
754	25293	8207
755	25326	8174
756	25353	8138
757	25382	8103
758	25411	8068
759	25442	8034
760	25472	7999
761	25502	7965
762	25530	7930
763	25559	7895
764	25590	7861
765	25622	7827
766	25658	7794
767	25699	7763
768	25741	7732
769	25774	7698
770	25809	7665
771	25844	7632
772	25881	7600
773	25913	7566
774	25943	7531
775	25976	7498
776	26006	7463
777	26038	7429
778	26067	7395
779	26096	7360
780	26126	7326
781	26161	7293
782	26214	7264
783	26267	7236
784	26303	7204
785	26333	7169
786	26365	7135
787	26395	7101
788	26427	7067
789	26456	7032
790	26485	6997
791	26514	6963
792	26542	6928
793	26571	6893
794	26602	6859
795	26636	6826
796	26666	6792
797	26695	6757
798	26724	6722
799	26756	6689
800	26794	6656
801	26831	6624
802	26872	6592
803	26912	6560
804	26949	6528
805	26994	6497
806	27032	6465
807	27070	6432
808	27107	6399
809	27138	6365
810	27169	6331
811	27199	6297
812	27229	6263
813	27262	6229
814	27293	6195
815	27333	6163
816	27373	6131
817	27416	6100
818	27460	6068
819	27502	6037
820	27539	6004
821	27579	5972
822	27618	5939
823	27648	5905
824	27678	5871
825	27709	5837
826	27744	5803
827	27786	5772
828	27829	5740
829	27871	5708
830	27910	5676
831	27947	5643
832	27982	5610
833	28016	5576
834	28050	5542
835	28082	5509
836	28113	5474
837	28145	5440
838	28185	5408
839	28228	5376
840	28265	5343
841	28296	5309
842	28326	5275
843	28356	5241
844	28386	5207
845	28417	5172
846	28449	5139
847	28492	5107
848	28534	5075
849	28569	5041
850	28598	5007
851	28630	4973
852	28665	4940
853	28723	4910
854	28759	4877
855	28790	4843
856	28823	4809
857	28855	4775
858	28888	4741
859	28918	4707
860	28948	4673
861	28976	4638
862	29005	4604
863	29035	4570
864	29063	4535
865	29091	4501
866	29122	4467
867	29151	4433
868	29180	4398
869	29208	4364
870	29239	4330
871	29269	4296
872	29298	4262
873	29328	4228
874	29357	4193
875	29386	4159
876	29418	4125
877	29448	4091
878	29481	4058
879	29518	4025
880	29553	3991
881	29589	3958
882	29624	3925
883	29655	3891
884	29685	3857
885	29714	3823
886	29743	3789
887	29772	3755
888	29802	3721
889	29832	3687
890	29869	3654
891	29900	3620
892	29932	3586
893	29961	3552
894	29995	3519
895	30032	3485
896	30074	3453
897	30118	3421
898	30166	3389
899	30212	3356
900	30259	3324
901	30307	3292
902	30355	3260
903	30398	3228
904	30447	3196
905	30514	3165
906	30566	3134
907	30620	3102
908	30696	3073
909	30764	3042
910	30852	3014
911	30925	2984
912	30978	2951
913	31018	2918
914	31056	2885
915	31090	2851
916	31122	2816
917	31152	2782
918	31183	2748
919	31215	2714
920	31246	2680
921	31276	2645
922	31308	2611
923	31338	2577
924	31367	2543
925	31402	2509
926	31437	2475
927	31473	2441
928	31507	2408
929	31537	2373
930	31567	2339
931	31595	2305
932	31625	2271
933	31655	2236
934	31685	2202
935	31717	2168
936	31747	2134
937	31777	2100
938	31806	2066
939	31838	2032
940	31875	1998
941	31907	1964
942	31939	1930
943	31971	1896
944	32000	1862
945	32032	1828
946	32065	1794
947	32098	1760
948	32134	1726
949	32166	1692
950	32197	1658
951	32233	1625
952	32264	1591
953	32295	1557
954	32324	1523
955	32355	1489
956	32385	1455
957	32415	1421
958	32447	1387
959	32478	1353
960	32508	1319
961	32537	1285
962	32567	1251
963	32596	1217
964	32626	1183
965	32656	1149
966	32686	1115
967	32716	1081
968	32746	1047
969	32777	1013
970	32806	979
971	32838	945
972	32875	912
973	32906	878
974	32947	844
975	32982	811
976	33016	777
977	33050	743
978	33100	710
979	33149	676
980	33183	642
981	33214	608
982	33244	574
983	33277	541
984	33306	507
985	33336	473
986	33368	439
987	33397	405
988	33427	371
989	33457	337
990	33488	304
991	33518	270
992	33549	236
993	33580	202
994	33610	168
995	33641	135
996	33671	101
997	33700	67
998	33730	33
999	33759	0
