iter	Logloss
501	0.3478312832
502	0.3477292784
503	0.3476139079
504	0.3474949303
505	0.3473046872
506	0.3472494469
507	0.3470573087
508	0.3470384029
509	0.3468878964
510	0.3467994206
511	0.3466166342
512	0.3465257975
513	0.346441077
514	0.3462727963
515	0.3461730193
516	0.3460779751
517	0.3459826369
518	0.345879506
519	0.3456673783
520	0.3454989827
521	0.3453985222
522	0.3453084659
523	0.3450886279
524	0.3450497
525	0.3450167895
526	0.3449527194
527	0.3448533039
528	0.3447702075
529	0.3445971783
530	0.3445034247
531	0.3444024102
532	0.3443058425
533	0.3442369438
534	0.3440969763
535	0.3439885503
536	0.3439234124
537	0.3438780777
538	0.3437710969
539	0.3436291131
540	0.3435398085
541	0.3433203134
542	0.3431953263
543	0.343107647
544	0.3429345872
545	0.34280554
546	0.3427197282
547	0.3426495316
548	0.3426163024
549	0.3425108321
550	0.3424794393
551	0.3422963373
552	0.3421765886
553	0.3420247098
554	0.3418626314
555	0.341811211
556	0.3417702851
557	0.3416173596
558	0.341556668
559	0.3415111104
560	0.3414063813
561	0.3413242702
562	0.3412189342
563	0.3410996105
564	0.3410307372
565	0.3409817076
566	0.3408561439
567	0.3406825424
568	0.3405710666
569	0.3404311922
570	0.3403771447
571	0.3402487413
572	0.3401751709
573	0.339954033
574	0.3397984736
575	0.3397131895
576	0.3396582604
577	0.3394770779
578	0.3393926883
579	0.3392612172
580	0.3390781541
581	0.3389667101
582	0.3387877046
583	0.3386675194
584	0.3385462546
585	0.3385217372
586	0.338514506
587	0.3383610803
588	0.3382141862
589	0.3381110621
590	0.3379955196
591	0.3379439335
592	0.3377116943
593	0.3375311687
594	0.3374646729
595	0.3373683484
596	0.337166334
597	0.3371020705
598	0.3369779944
599	0.3368686799
600	0.3367904659
601	0.3367250807
602	0.3366663108
603	0.3365662959
604	0.3364901791
605	0.3364143935
606	0.3363163695
607	0.3362215627
608	0.3361325956
609	0.3360474462
610	0.3359336103
611	0.3358484555
612	0.3356720067
613	0.3355876763
614	0.3355029065
615	0.3354051333
616	0.3353634317
617	0.3352775766
618	0.3352279061
619	0.3351819103
620	0.3351419099
621	0.3349805072
622	0.3348461758
623	0.334754559
624	0.334652809
625	0.3345449855
626	0.3344728685
627	0.3343591179
628	0.334200781
629	0.3340834045
630	0.3339513616
631	0.3337843331
632	0.3334424284
633	0.3333458859
634	0.3332087852
635	0.333157731
636	0.333115025
637	0.333045402
638	0.3329467666
639	0.3329133189
640	0.3328231452
641	0.3327373985
642	0.3325777941
643	0.3324785117
644	0.3323474337
645	0.332308217
646	0.3322462786
647	0.3321919443
648	0.3320656976
649	0.3320550365
650	0.3318030408
651	0.3316133162
652	0.3314455048
653	0.3313491356
654	0.3312075973
655	0.3311362833
656	0.3309185184
657	0.3308686287
658	0.3307349108
659	0.3306018058
660	0.3304425568
661	0.33025509
662	0.3301714791
663	0.3299700022
664	0.3298926965
665	0.329773732
666	0.3296793749
667	0.3295940159
668	0.3294209347
669	0.329297435
670	0.3291489566
671	0.3290107257
672	0.3288941027
673	0.3287832262
674	0.328650387
675	0.3284950263
676	0.3283110331
677	0.3282120693
678	0.3281394638
679	0.3280913502
680	0.3279544303
681	0.3278714019
682	0.3277539087
683	0.3276776828
684	0.3275263515
685	0.327455049
686	0.3274091979
687	0.3273321576
688	0.3271438648
689	0.3269769506
690	0.3268489875
691	0.3267451329
692	0.3265956289
693	0.3264724566
694	0.3263541968
695	0.3262787911
696	0.3260728126
697	0.3260526226
698	0.3258484258
699	0.325737353
700	0.3255354245
701	0.3253860946
702	0.3253232323
703	0.3252995659
704	0.3250966913
705	0.3249725007
706	0.3248843392
707	0.3248523515
708	0.3247917997
709	0.324728006
710	0.32457362
711	0.3244641561
712	0.3243310222
713	0.3242708833
714	0.3242197023
715	0.3240582013
716	0.3238532889
717	0.3237994969
718	0.3236887532
719	0.3235387258
720	0.3234166619
721	0.3233870488
722	0.323238023
723	0.3230239813
724	0.3229599068
725	0.3228788885
726	0.322733782
727	0.3225980113
728	0.3225199145
729	0.3223277053
730	0.3221759305
731	0.322112171
732	0.3220853963
733	0.3219189742
734	0.3217988481
735	0.3216901053
736	0.3216157322
737	0.3215737843
738	0.3214844958
739	0.3214517288
740	0.3214455835
741	0.3213744292
742	0.3213315531
743	0.3211653091
744	0.3211231442
745	0.3209686594
746	0.3209164263
747	0.3208164213
748	0.3206663915
749	0.3203914588
750	0.3202688533
751	0.3202025329
752	0.3200611415
753	0.3200056626
754	0.3198747961
755	0.3198279424
756	0.3196966702
757	0.3196350185
758	0.3196077475
759	0.3193493971
760	0.3192664744
761	0.3192407664
762	0.3191117782
763	0.3189056147
764	0.3187229997
765	0.3185792696
766	0.3185129979
767	0.3184551578
768	0.3184065395
769	0.3183315047
770	0.318219875
771	0.3181492295
772	0.318019442
773	0.3179146565
774	0.3177665858
775	0.3176673625
776	0.3175548174
777	0.3173846706
778	0.3173292425
779	0.3172175715
780	0.3171793033
781	0.317081244
782	0.3169020819
783	0.3168087353
784	0.3166735583
785	0.3166136874
786	0.3165330097
787	0.3164348284
788	0.3163649899
789	0.3162329521
790	0.3159684222
791	0.3158838445
792	0.3156549477
793	0.31545579
794	0.3153085427
795	0.3152162744
796	0.3150591599
797	0.3150107031
798	0.3149332908
799	0.3148916232
800	0.3148183398
801	0.3146822
802	0.3146015779
803	0.3145498552
804	0.3144497982
805	0.3144447201
806	0.3142847474
807	0.3141210969
808	0.3140814945
809	0.3139674427
810	0.3138970078
811	0.313721779
812	0.3136288583
813	0.3135760386
814	0.3134653145
815	0.3133855887
816	0.3132502568
817	0.3131580321
818	0.3130939391
819	0.3130583359
820	0.3129731278
821	0.3129457978
822	0.3128538093
823	0.3128001603
824	0.3126726411
825	0.3125767414
826	0.312537779
827	0.3124100741
828	0.3123184364
829	0.3122817289
830	0.31221629
831	0.3121297015
832	0.3119938187
833	0.3119719367
834	0.3118642366
835	0.3118001135
836	0.3117416988
837	0.3116822972
838	0.3115755423
839	0.311405775
840	0.3112311306
841	0.3111589163
842	0.3110866636
843	0.3110388695
844	0.3109011864
845	0.3108363317
846	0.3107382644
847	0.3106374167
848	0.3105675837
849	0.3103422644
850	0.3102470845
851	0.3101675401
852	0.3100834044
853	0.309963569
854	0.3097810564
855	0.3096323297
856	0.3095662245
857	0.3094337227
858	0.3093487829
859	0.3092679684
860	0.3091447451
861	0.3090764958
862	0.3088989504
863	0.3087233148
864	0.3086637708
865	0.3085784419
866	0.3084336746
867	0.308297324
868	0.3082829398
869	0.3081779615
870	0.3080803136
871	0.3079282925
872	0.3078176793
873	0.3076915971
874	0.3076149229
875	0.3075032778
876	0.3074055397
877	0.307327843
878	0.3072120639
879	0.3071235364
880	0.3070902259
881	0.306965291
882	0.3068989961
883	0.3068910441
884	0.3067364817
885	0.3066948525
886	0.306624525
887	0.3064845373
888	0.3064420181
889	0.3064361555
890	0.30633236
891	0.3062634574
892	0.306158174
893	0.3059282688
894	0.3058940179
895	0.3057526109
896	0.3055920081
897	0.3054903807
898	0.3053920922
899	0.3053786259
900	0.3053282841
901	0.305289732
902	0.3051686711
903	0.3051140977
904	0.3049199702
905	0.3047799521
906	0.3046198425
907	0.3046182721
908	0.3045455853
909	0.3045132575
910	0.3044157283
911	0.3043060907
912	0.3042318076
913	0.3039991333
914	0.30392557
915	0.3038666988
916	0.303743435
917	0.3036193332
918	0.3035418551
919	0.3034005973
920	0.3033046857
921	0.3032059045
922	0.3030791187
923	0.3029844819
924	0.3028024649
925	0.3026093682
926	0.3025442517
927	0.3024321932
928	0.302381502
929	0.3023275991
930	0.3022678637
931	0.3021201021
932	0.3020056636
933	0.3019252635
934	0.3018843042
935	0.3018271944
936	0.3017122854
937	0.3016212581
938	0.301602077
939	0.3014693805
940	0.3012686473
941	0.3011731025
942	0.3009785058
943	0.3009087199
944	0.3007878003
945	0.3006912149
946	0.3006002095
947	0.3005791152
948	0.3005449145
949	0.3004384979
950	0.300386861
951	0.300264361
952	0.3002484353
953	0.3001286048
954	0.3000788333
955	0.2999945965
956	0.299838809
957	0.2998354592
958	0.2997423464
959	0.2996642171
960	0.299628273
961	0.2995414728
962	0.2994732864
963	0.2994007719
964	0.2992553744
965	0.2992041839
966	0.299107104
967	0.2990487749
968	0.2989884514
969	0.2988346946
970	0.2988309802
971	0.2987303226
972	0.2986835825
973	0.2985953301
974	0.298480657
975	0.2983696456
976	0.2981554428
977	0.2980160857
978	0.2979645706
979	0.2979148438
980	0.2978245192
981	0.2977397399
982	0.2976327722
983	0.2975931118
984	0.2975164209
985	0.2974555347
986	0.2973769084
987	0.297236342
988	0.2972086825
989	0.2970749838
990	0.2970018024
991	0.2969021076
992	0.2967768948
993	0.2966828359
994	0.2965702976
995	0.2964621273
996	0.2964168823
997	0.2963104028
998	0.2962498732
999	0.2961663573
